id,title,imdbID,year,rtID,rtAllCriticsRating,rtAllCriticsNumReviews,rtAllCriticsNumFresh,rtAllCriticsNumRotten,rtAllCriticsScore,rtTopCriticsRating,rtTopCriticsNumReviews,rtTopCriticsNumFresh,rtTopCriticsNumRotten,rtTopCriticsScore,rtAudienceRating,rtAudienceNumRatings,rtAudienceScore,US Gross,Worldwide Gross,US DVD Sales,Production Budget,MPAA Rating,Running Time (min),Distributor,Source,Major Genre,Creative Type,Director,IMDB Rating,IMDB Votes
1918,Lethal Weapon 4,122151,1998,lethal_weapon_4,5.9,61,33,28,54,6.1,12,6,6,50,3.3,20840,70,130444603,285400000,,140000000.0,R,127.0,Warner Bros.,Original Screenplay,Action,Contemporary Fiction,Richard Donner,6.4,47846.0
1920,Small Soldiers,122718,1998,small_soldiers,6.2,41,19,22,46,6.8,12,6,6,50,2.8,9855,46,55143823,71743823,,40000000.0,PG-13,110.0,Dreamworks SKG,Original Screenplay,Comedy,Kids Fiction,Joe Dante,5.9,20571.0
1921,Pi,138704,1998,pi,7.2,49,42,7,85,6.7,11,8,3,72,3.8,33850,86,3221152,4678513,,68000.0,R,,Live Entertainment,Original Screenplay,Thriller/Suspense,Science Fiction,Darren Aronofsky,7.5,53699.0
1923,There's Something About Mary,129387,1998,something_more,0,2,0,2,0,0,1,0,1,0,3.1,233,47,176484651,360099999,,22000000.0,R,119.0,20th Century Fox,Original Screenplay,Romantic Comedy,Contemporary Fiction,Bobby Farrelly,7.2,96443.0
1926,The Broadway Melody,19729,1929,,5.4,16,6,10,37,0,4,2,2,50,2.9,515,31,2800000,4358000,,379000.0,,,MGM,Original Screenplay,Musical,,,6.7,2017.0
1928,Spirit: Stallion of the Cimarron,166813,2002,spirit_stallion_of_the_cimarron,6.4,125,86,39,68,6.9,29,23,6,79,3.3,8302,72,73215310,106515310,,80000000.0,G,84.0,Dreamworks SKG,Original Screenplay,Adventure,Kids Fiction,Kelly Asbury,6.6,8622.0
1931,Mutiny on the Bounty,26752,1935,1014481-mutiny_on_the_bounty,8.2,28,26,2,92,7.5,6,5,1,83,3.7,1846,79,13680000,13680000,,19000000.0,,,MGM,,,,,7.9,7608.0
1934,You Can't Take It with You,30993,1938,1024312-you_cant_take_it_with_you,7.3,27,26,1,96,0,4,4,0,100,4,2934,87,4000000,4000000,,1644000.0,,,,,,,Frank Capra,8.0,8597.0
1935,How Green Was My Valley,33729,1941,how_green_was_my_valley,7.8,34,30,4,88,7.2,5,5,0,100,3.9,1995,83,0,0,,1250000.0,,,20th Century Fox,Based on Book/Short Story,,,John Ford,7.9,7420.0
1938,The Lost Weekend,37884,1945,lost_weekend,8.2,24,24,0,100,0,4,4,0,100,4,2562,86,11000000,11000000,,1250000.0,,,,,,,Billy Wilder,8.2,11864.0
1939,The Best Years of Our Lives,36868,1946,best_years_of_our_lives,8.6,35,34,1,97,8.1,8,8,0,100,4.2,3330,91,23600000,23600000,,2100000.0,,,RKO Radio Pictures,Based on Book/Short Story,Drama,,William Wyler,8.2,17338.0
1940,Gentleman's Agreement,39416,1947,gentlemans_agreement,7,30,25,5,83,6.8,5,4,1,80,3.8,1308,79,7800000,7800000,,2000000.0,,,,,,,Elia Kazan,7.4,4637.0
1942,All the King's Men,405676,2006,keep-drinking-men,0,0,0,0,0,0,0,0,0,0,0,0,0,7221458,9521458,,55000000.0,PG-13,128.0,Sony Pictures,Based on Book/Short Story,Drama,Historical Fiction,Steven Zaillian,6.0,11994.0
1943,The Greatest Show on Earth,44672,1952,under-the-carp-banner2006,0,0,0,0,0,0,0,0,0,0,0,0,0,36000000,36000000,,4000000.0,,,,,,,,6.8,4264.0
1944,From Here to Eternity,45793,1953,1007931-from_here_to_eternity,8,40,35,5,87,7.9,7,6,1,85,3.9,4410,83,30500000,30500000,,1650000.0,,,,,,,Fred Zinnemann,7.9,15115.0
1945,On the Waterfront,47296,1954,on_the_waterfront,9,49,49,0,100,8.9,10,10,0,100,4.2,11904,94,9600000,9600000,,910000.0,,,,,,,Elia Kazan,8.4,41162.0
1947,West Side Story,55614,1961,west_side_story,8.1,49,45,4,91,8,7,6,1,85,3.5,18648,82,43700000,43700000,,6000000.0,,,,,,,Robert Wise,7.7,29488.0
1948,Tom Jones,57590,1963,tom_jones,7.8,26,21,5,80,0,4,3,1,75,3.3,1389,60,37600000,37600000,,1000000.0,,,,,,,,7.0,4035.0
1949,A Man for All Seasons,60665,1966,1013162-man_for_all_seasons,7.8,27,23,4,85,0,4,3,1,75,4,2887,86,28350000,28350000,,3900000.0,,,Sony Pictures,,,,Fred Zinnemann,8.1,12460.0
1950,In the Heat of the Night,61811,1967,in_the_heat_of_the_night,8.1,28,27,1,96,0,4,4,0,100,3.9,4274,90,24379978,24379978,,2000000.0,,,MGM,,,,Norman Jewison,8.1,22429.0
1951,Oliver!,63385,1968,oliver,7.7,25,21,4,84,0,4,3,1,75,3.4,9490,72,37402877,37402877,,10000000.0,,,Sony Pictures,,Musical,,,7.5,9111.0
1952,Midnight Cowboy,64665,1969,midnight_cowboy,8.3,49,44,5,89,6.8,6,5,1,83,3.9,8994,87,44785053,44785053,,3600000.0,R,,MGM,,,,John Schlesinger,8.0,34053.0
1953,The French Connection,67116,1971,french_connection,8.5,45,44,1,97,8.2,6,6,0,100,3.8,8751,86,41158757,41158757,,2200000.0,,,,,,,William Friedkin,7.9,33674.0
1954,Rocky,75148,1976,1017776-rocky,8.1,41,38,3,92,7.6,5,4,1,80,3.2,165793,65,117235147,225000000,,1000000.0,,,MGM,,,,John G. Avildsen,4.0,84.0
1956,Ordinary People,81283,1980,ordinary_people,7.9,32,29,3,90,7.5,6,5,1,83,3.8,5284,86,52302978,52302978,,6000000.0,,,Paramount Pictures,Based on Book/Short Story,Drama,Contemporary Fiction,Robert Redford,7.0,138.0
1957,Chariots of Fire,82158,1981,chariots_of_fire,7.4,36,31,5,86,7.4,6,5,1,83,3.6,7456,77,57159946,57159946,,5500000.0,,,Sony Pictures,Based on Real Life Events,Drama,Dramatization,Hugh Hudson,7.3,16138.0
1959,Out of Africa,89755,1985,out_of_africa,6.2,32,20,12,62,6.5,6,4,2,66,3.7,10166,84,79096868,258210860,,31000000.0,,,Universal,Based on Book/Short Story,Drama,Historical Fiction,Sydney Pollack,7.0,19638.0
1960,The Last Emperor,93389,1987,last_emperor,7.9,44,40,4,90,7.6,9,7,2,77,3.7,7466,86,43984000,43984000,,25000000.0,,,Sony/Columbia,Based on Book/Short Story,Drama,Dramatization,Bernardo Bertolucci,7.9,24262.0
1961,Rain Man,95953,1988,rain_man,7.6,54,47,7,87,4.5,7,2,5,28,3.8,42473,88,172825435,412800000,,25000000.0,,,MGM,Original Screenplay,Comedy,Contemporary Fiction,Barry Levinson,8.0,106163.0
1962,Driving Miss Daisy,97239,1989,driving_miss_daisy,7,41,32,9,78,7.9,8,8,0,100,3.4,7698,79,106593296,106593296,,7500000.0,,,Warner Bros.,Based on Play,Drama,Historical Fiction,Bruce Beresford,7.5,22566.0
1965,Repo Man,87995,1984,repo_man,7.9,37,36,1,97,0,4,4,0,100,3.4,5166,75,2300000,2300000,,1500000.0,,,Universal,Original Screenplay,Comedy,Science Fiction,,6.7,12438.0
1966,Metropolitan,100142,1990,metropolitan,7.4,25,22,3,88,6.5,6,4,2,66,3.9,1143,83,2938000,2938000,,430000.0,,,,,,,Whit Stillman,7.2,3355.0
1969,A Nightmare on Elm Street Part 2: Freddy's Revenge,89686,1985,nightmare_on_elm_street_2_freddys_revenge,4.8,23,10,13,43,0,2,2,0,100,3,19841,55,21163999,21163999,,3000000.0,,,New Line,Original Screenplay,Horror,Fantasy,,4.9,16222.0
1970,A Nightmare on Elm Street 3: Dream Warriors,93629,1987,nightmare_on_elm_street_3_a_dream_warriors,5.9,31,22,9,70,0,4,1,3,25,3.1,21954,68,44793222,44793222,,5000000.0,,,New Line,Original Screenplay,Horror,Fantasy,Chuck Russell,6.2,17354.0
1971,A Nightmare on Elm Street 4: The Dream Master,95742,1988,nightmare_on_elm_street_4_the_dream_master,5.3,25,14,11,56,0,4,2,2,50,3,19043,60,49369899,49369899,,13000000.0,,,New Line,Original Screenplay,Horror,Fantasy,Renny Harlin,5.2,13310.0
1972,A Nightmare on Elm Street: The Dream Child,97981,1989,nightmare_on_elm_street_5_the_dream_child,4.1,27,8,19,29,0,4,1,3,25,2.9,17837,56,22168359,22168359,,6000000.0,,,New Line,Original Screenplay,Horror,Fantasy,Stephen Hopkins,4.7,10849.0
1973,Freddy's Dead: The Final Nightmare,101917,1991,freddys_dead_the_final_nightmare,3.9,25,5,20,20,0,4,3,1,75,3,12382,54,34872033,34872033,,5000000.0,R,,New Line,Original Screenplay,Horror,Fantasy,,4.5,12779.0
1974,Friday the 13th,80761,1980,friday_the_13th_part_1,5.6,45,27,18,60,0,4,2,2,50,3.2,25534,66,39754601,59754601,,550000.0,,,Paramount Pictures,,Horror,,,5.6,26798.0
1974,Friday the 13th,80761,1980,friday_the_13th_part_1,5.6,45,27,18,60,0,4,2,2,50,3.2,25534,66,65002019,91700771,9566980.0,17000000.0,R,,Warner Bros.,,Horror,Fantasy,,5.6,26798.0
1975,Friday the 13th Part 2,82418,1981,friday_the_13th_part_2,4.4,30,10,20,33,0,1,0,1,0,3.1,13685,58,21722776,21722776,,1250000.0,,,,,Horror,,Steve Miner,5.5,13395.0
1980,Friday the 13th Part VII: The New Blood,95179,1988,friday_the_13th_part_7_the_new_blood,4.5,16,4,12,25,0,0,0,0,0,0,0,0,19170001,19170001,,2800000.0,,,Paramount Pictures,,Horror,Fantasy,,4.6,8916.0
1981,Friday the 13th Part VIII: Jason Takes Manhattan,97388,1989,friday_the_13th_part_8_jason_takes_manhattan,2.9,20,2,18,10,0,1,0,1,0,2.8,9749,45,14343976,14343976,,5000000.0,,,Paramount Pictures,,Horror,Fantasy,,3.9,10113.0
1982,Halloween,373883,2007,1179254-halloween,4.1,101,26,75,25,3.9,19,3,16,15,3.3,79946,64,47000000,70000000,,325000.0,,,,,Horror,,John Carpenter,6.0,39866.0
1983,Halloween II,82495,1981,halloween_ii,4.3,30,8,22,26,4.4,5,1,4,20,3.3,16555,67,25533818,25533818,,2500000.0,,,Universal,,Horror,Contemporary Fiction,Rick Rosenthal,4.9,12197.0
1985,Halloween 4: The Return of Michael Myers,95271,1988,halloween_4_the_return_of_michael_myers,3.8,22,5,17,22,0,4,0,4,0,3.1,13190,61,17768757,17768757,,5000000.0,,,Universal,,Horror,Fantasy,Dwight H. Little,5.6,11079.0
1987,Prom Night,926129,2008,prom_night,2.8,60,5,55,8,2.4,9,1,8,11,3,51435,46,43869350,57109687,8497205.0,18000000.0,PG-13,85.0,Sony/Screen Gems,Remake,Horror,Contemporary Fiction,,5.1,4263.0
1991,Bride of Chucky,144120,1998,bride_of_chucky,5.3,30,13,17,43,0,4,1,3,25,2.6,20874,52,32404188,50692188,,25000000.0,R,89.0,Universal,Original Screenplay,Horror,Fantasy,Ronny Yu,5.3,13735.0
1992,Child's Play 2,99253,1990,childs_play_2,4.2,13,5,8,38,0,1,1,0,100,2.8,13499,52,26904572,34166572,,13000000.0,,,Universal,Original Screenplay,Horror,Fantasy,,5.1,8666.0
1994,Poltergeist,84516,1982,1016513-poltergeist,7.1,49,42,7,85,0,4,3,1,75,3.4,15891,74,74706019,121706019,,10700000.0,,,MGM,Original Screenplay,Horror,Fantasy,Tobe Hooper,7.4,32817.0
1996,Poltergeist III,95889,1988,poltergeist_iii,3.6,14,2,12,14,0,0,0,0,0,0,0,0,14114000,14114000,,9500000.0,,,MGM,Original Screenplay,Horror,Fantasy,,3.8,5387.0
1997,The Exorcist,70047,1973,exorcist,7.7,43,36,7,83,6.6,7,5,2,71,3.7,49968,83,204632868,402500000,,12000000.0,R,,Warner Bros.,Based on Book/Short Story,Horror,Contemporary Fiction,William Friedkin,8.1,103131.0
1998,Exorcist II: The Heretic,76009,1977,exorcist_2_the_heretic,3.6,17,4,13,23,0,0,0,0,0,0,0,0,25011000,25011000,,14000000.0,,,,,Horror,,John Boorman,3.5,7849.0
2000,Lethal Weapon,93409,1987,lethal_weapon,7.3,40,36,4,90,7.4,8,7,1,87,3.6,33975,81,65192350,120192350,,15000000.0,,,Warner Bros.,Original Screenplay,Action,Contemporary Fiction,Richard Donner,7.6,54994.0
2002,Lethal Weapon 3,104714,1992,lethal_weapon_3,5.6,39,22,17,56,4.7,8,3,5,37,3.2,20151,68,144731527,319700000,,35000000.0,R,,Warner Bros.,Original Screenplay,Action,Contemporary Fiction,Richard Donner,6.5,39735.0
2003,Gremlins,87363,1984,gremlins,6.8,41,32,9,78,5,5,2,3,40,3.4,31525,70,148168459,148168459,,11000000.0,,,Warner Bros.,Original Screenplay,Comedy,Fantasy,Joe Dante,7.0,42163.0
2004,Gremlins 2: The New Batch,99700,1990,gremlins_2_the_new_batch,6.4,34,22,12,64,6.4,6,4,2,66,3,18308,58,41476097,41476097,,50000000.0,,,Warner Bros.,Original Screenplay,Comedy,Fantasy,Joe Dante,6.1,22712.0
2011,Back to the Future Part II,96874,1989,back_to_the_future_2,6,40,26,14,65,4.2,6,2,4,33,3.5,73208,80,118450002,332000000,,40000000.0,,,Universal,Original Screenplay,Adventure,Science Fiction,Robert Zemeckis,7.5,87341.0
2012,Back to the Future Part III,99088,1990,back_to_the_future_3,6.3,38,27,11,71,5.5,7,3,4,42,3.4,66354,74,87666629,243700000,,40000000.0,,,Universal,Original Screenplay,Adventure,Science Fiction,Robert Zemeckis,7.1,77541.0
2014,Freaky Friday,322330,2003,freaky_friday,7,140,123,17,87,7,34,29,5,85,2.9,73112,60,110222438,160822438,,26000000.0,PG,97.0,Walt Disney Pictures,Remake,Comedy,Contemporary Fiction,Mark Waters,6.5,29137.0
2020,Dangerous Liaisons,94947,1988,1005199-dangerous_liaisons,7.7,27,25,2,92,6.5,6,5,1,83,3.7,11359,84,34700000,34700000,,14000000.0,,,Warner Bros.,Based on Book/Short Story,Drama,Historical Fiction,Stephen Frears,7.7,25761.0
2021,Dune,87182,1984,1006364-dune,6.1,26,16,10,61,0,2,0,2,0,3.4,17715,67,27447471,27447471,,45000000.0,,,Universal,Based on Book/Short Story,Action,Science Fiction,David Lynch,6.5,38489.0
2022,The Last Temptation of Christ,95497,1988,last_temptation_of_christ,7.3,46,38,8,82,7.5,7,6,1,85,3.7,7365,83,8373585,8373585,,7000000.0,,,Universal,Based on Book/Short Story,Drama,Historical Fiction,Martin Scorsese,7.5,20934.0
2023,The Godfather: Part III,99674,1990,godfather_part_iii,6.4,53,35,18,66,6.9,8,6,2,75,3.7,68556,79,66520529,66520529,,54000000.0,,,Paramount Pictures,,Drama,Historical Fiction,Francis Ford Coppola,7.6,82977.0
2025,Lolita,56193,1962,1012611-lolita,8,38,37,1,97,0,2,2,0,100,3.7,11593,80,1147784,1147784,,55000000.0,R,,MGM,Based on Book/Short Story,Drama,Historical Fiction,Adrian Lyne,6.7,15197.0
2026,Disturbing Behavior,134619,1998,disturbing_behavior,4.4,33,10,23,30,5.2,6,2,4,33,2.7,4794,43,17507368,17507368,,15000000.0,R,83.0,MGM,Original Screenplay,Thriller/Suspense,Contemporary Fiction,,5.2,9394.0
2028,Saving Private Ryan,120815,1998,saving_private_ryan,8.2,92,84,8,91,8.1,19,17,2,89,4,139463,92,216335085,481635085,,65000000.0,R,169.0,Dreamworks SKG,Original Screenplay,Drama,Historical Fiction,Steven Spielberg,8.5,270540.0
2034,The Black Hole,78869,1979,1002497-black_hole,5.1,26,11,15,42,0,3,2,1,66,3,2357,45,35841901,35841901,,20000000.0,,,Walt Disney Pictures,Original Screenplay,,Science Fiction,,5.6,7810.0
2052,Hocus Pocus,107120,1993,1045250-hocus_pocus,4.1,21,6,15,28,0,3,0,3,0,3.1,21690,67,39360491,39360491,,28000000.0,,,Walt Disney Pictures,Original Screenplay,Comedy,Fantasy,,6.0,15893.0
2058,The Negotiator,120768,1998,negotiater,0,0,0,0,0,0,0,0,0,0,0,0,0,44705766,49105766,,50000000.0,R,138.0,Warner Bros.,Original Screenplay,Action,Contemporary Fiction,F. Gary Gray,7.2,46511.0
2064,Roger & Me,98213,1989,roger_and_me,8.8,27,27,0,100,0,0,0,0,0,0,0,0,6706368,6706368,,140000.0,,,Warner Bros.,Based on Real Life Events,Documentary,Factual,Michael Moore,7.5,14883.0
2067,Doctor Zhivago,59113,1965,1006037-doctor_zhivago,7.2,32,27,5,84,6,5,3,2,60,3.8,11535,85,111721000,111721000,,11000000.0,PG-13,,MGM,Based on Book/Short Story,Drama,Historical Fiction,David Lean,8.0,27671.0
2082,The Mighty Ducks,104868,1992,mighty_ducks,3.8,25,2,23,8,3.2,5,0,5,0,3.1,14328,64,50752337,50752337,,10000000.0,PG,,Walt Disney Pictures,Original Screenplay,Comedy,Contemporary Fiction,Stephen Herek,5.9,15479.0
2083,The Muppet Christmas Carol,104940,1992,muppet_christmas_carol,6,30,20,10,66,4.4,7,3,4,42,0,0,0,27281507,27281507,,12000000.0,,,Walt Disney Pictures,Based on TV,Comedy,,,7.5,10853.0
2087,Peter Pan,316396,2003,1128577-peter_pan,6.8,132,100,32,75,6.3,33,23,10,69,3.3,47413,68,87400000,87400000,90536550.0,4000000.0,PG,,RKO Radio Pictures,Based on Book/Short Story,Adventure,Fantasy,,7.1,16894.0
2087,Peter Pan,316396,2003,1128577-peter_pan,6.8,132,100,32,75,6.3,33,23,10,69,3.3,47413,68,48417850,95255485,,100000000.0,PG,113.0,Universal,Based on Book/Short Story,Adventure,Fantasy,P.J. Hogan,7.1,16894.0
2088,Popeye,81353,1980,1016534-popeye,5.8,27,15,12,55,0,4,2,2,50,2.6,6384,39,49823037,49823037,,20000000.0,,,Paramount Pictures,,,,Robert Altman,4.9,11433.0
2093,Return to Oz,89908,1985,1017488-return_to_oz,5.7,20,11,9,55,0,3,1,2,33,3.1,14348,62,10618813,10618813,,27000000.0,,,Walt Disney Pictures,Based on Book/Short Story,Adventure,Fantasy,,6.7,7491.0
2100,Splash,88161,1984,1019641-splash,6.9,35,32,3,91,5.6,5,3,2,60,3,12492,52,62599495,62599495,,8000000.0,,,Walt Disney Pictures,Original Screenplay,Comedy,Fantasy,Ron Howard,6.2,21732.0
2105,TRON,84827,1982,tron,6,37,25,12,67,0,4,1,3,25,3.3,14666,69,26918576,26918576,,17000000.0,,,Walt Disney Pictures,Original Screenplay,Action,Science Fiction,,2.9,923.0
2114,The Outsiders,86066,1983,outsiders,6.1,31,20,11,64,4.7,7,2,5,28,3.6,24069,81,25697647,25697647,,10000000.0,PG-13,,Warner Bros.,Based on Book/Short Story,Drama,Historical Fiction,Francis Ford Coppola,7.0,23607.0
2115,Indiana Jones and the Temple of Doom,87469,1984,indiana_jones_and_the_temple_of_doom,7.2,59,50,9,84,6.5,7,4,3,57,3.7,87518,80,179880271,333080271,18998388.0,28000000.0,,,Paramount Pictures,Original Screenplay,Adventure,Historical Fiction,Steven Spielberg,7.5,110761.0
2116,The Lord of the Rings: The Return of the King,167260,2003,lord_of_the_rings_the_return_of_the_king,8.6,239,225,14,94,8.6,43,42,1,97,3.7,288649,83,377027325,1133027325,,94000000.0,PG-13,201.0,New Line,Based on Book/Short Story,Adventure,Fantasy,Peter Jackson,8.8,364077.0
2118,The Dead Zone,281432,2002,,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,20766000,20766000,,10000000.0,,,Paramount Pictures,Based on Book/Short Story,Horror,Fantasy,David Cronenberg,7.3,19485.0
2124,The Addams Family,101272,1991,addams_family,5.6,39,23,16,58,4.1,7,1,6,14,3.2,28704,65,113502246,191502246,,30000000.0,,,Paramount Pictures,Based on TV,Comedy,Fantasy,Barry Sonnenfeld,6.6,28907.0
2126,Snake Eyes,120832,1998,snake_eyes,5.2,64,26,38,40,4.9,14,6,8,42,2.8,8922,40,55591409,103891409,,73000000.0,R,99.0,Paramount Pictures,Original Screenplay,Thriller/Suspense,Contemporary Fiction,Brian De Palma,5.8,29321.0
2127,"First Love, Last Rites",128214,1997,first_love_last_rites,6.1,8,3,5,37,0,0,0,0,0,0,0,0,10876,10876,,300000.0,R,,Strand,,Drama,,,6.9,207.0
2128,Safe Men,120813,1998,safe_men,6,19,11,8,57,0,3,0,3,0,3.4,851,60,21210,21210,,1000000.0,R,,October Films,,,,,5.9,1743.0
2137,Charlotte's Web,413895,2006,charlottes_web,7,142,111,31,78,6.9,35,25,10,71,3.3,39179,67,82985708,143985708,83571732.0,82500000.0,G,98.0,Paramount Pictures,Based on Book/Short Story,Drama,Fantasy,Gary Winick,6.7,8028.0
2143,Legend,89469,1985,1012164-legend,5.4,21,11,10,52,0,1,0,1,0,3.5,26271,73,15502112,15502112,,25000000.0,,,Universal,Original Screenplay,Adventure,Fantasy,Ridley Scott,6.1,20734.0
2147,The Clan of the Cave Bear,90848,1986,clan_of_the_cave_bear,3.7,8,1,7,12,0,1,0,1,0,2.9,1148,48,1953732,1953732,,15000000.0,,,Warner Bros.,Based on Book/Short Story,Adventure,Historical Fiction,,4.9,2763.0
2154,How Stella Got Her Groove Back,120703,1998,how_stella_got_her_groove_back,5.5,47,23,24,48,5.8,12,7,5,58,3.1,4439,72,37672944,37672944,,20000000.0,R,124.0,20th Century Fox,Based on Book/Short Story,Drama,Contemporary Fiction,,5.1,3080.0
2155,Slums of Beverly Hills,120831,1998,slums_of_beverly_hills,6.9,58,46,12,79,7.3,13,12,1,92,3.3,1834,64,5502773,5502773,,5000000.0,R,,Fox Searchlight,Based on Real Life Events,Comedy,Dramatization,Tamara Jenkins,6.4,5821.0
2157,La femme de chambre du Titanic,129923,1997,chambermaid_on_the_titanic,6.5,16,13,3,81,0,1,1,0,100,0,0,0,244465,244465,,10000000.0,,,MGM,Based on Book/Short Story,Drama,Historical Fiction,,6.8,822.0
2160,Rosemary's Baby,63522,1968,hush_little_baby_dont_you_cry,0,0,0,0,0,0,0,0,0,0,0,0,0,33395426,33395426,,3200000.0,,,,,,,Roman Polanski,8.1,50860.0
2167,Blade,120611,1998,,5.7,83,46,37,55,4.6,24,7,17,29,3.6,87683,78,70141876,131237688,,45000000.0,R,121.0,New Line,Based on Comic/Graphic Novel,Action,Super Hero,Stephen Norrington,7.0,64896.0
2169,Dead Man on Campus,118301,1998,dead_man_on_campus,3.6,34,5,29,14,2.8,11,0,11,0,2.7,3796,50,15064948,15064948,,14000000.0,R,93.0,Paramount Pictures,Original Screenplay,Black Comedy,Contemporary Fiction,,5.6,7109.0
2174,Beetle Juice,94721,1988,beetlejuice,7,42,34,8,80,6.4,7,5,2,71,3.4,84134,77,73326666,73326666,,15000000.0,,,Warner Bros.,Original Screenplay,Comedy,Fantasy,Tim Burton,7.3,61197.0
2177,Family Plot,74512,1976,family_plot,7,20,19,1,95,0,2,2,0,100,3.3,1981,57,13200000,13200000,,3000000.0,,,Universal,,,,Alfred Hitchcock,6.8,7290.0
2178,Frenzy,68611,1972,frenzy,7.4,30,26,4,86,0,2,2,0,100,3.6,3790,74,12600000,12600000,,3500000.0,,,Universal,,,,Alfred Hitchcock,7.5,13093.0
2179,Topaz,65112,1969,topaz,6.4,17,12,5,70,0,1,1,0,100,3,1779,39,6000000,6000000,,4000000.0,,,Universal,,,,Alfred Hitchcock,6.2,6389.0
2180,Torn Curtain,61107,1966,torn_curtain,6.5,16,13,3,81,0,1,0,1,0,3.3,2910,55,13000000,13000000,,3000000.0,,,,,,,Alfred Hitchcock,6.6,8670.0
2182,The Wrong Man,51207,1956,1024191-wrong_man,8.3,18,16,2,88,0,1,0,1,0,3.6,2616,72,2000000,2000000,,1200000.0,,,Warner Bros.,,,,Alfred Hitchcock,7.5,7531.0
2184,The Trouble with Harry,48750,1955,trouble_with_harry,7.4,19,17,2,89,0,1,1,0,100,3.6,3827,73,7000000,7000000,,1200000.0,,,Paramount Pictures,,,,Alfred Hitchcock,7.2,11580.0
2186,Strangers on a Train,44079,1951,strangers_on_a_train,8.7,40,39,1,97,7.3,5,4,1,80,4,9106,91,7000000,7000000,,1200000.0,PG,,Warner Bros.,,,,Alfred Hitchcock,8.3,34284.0
2188,54,120577,1998,54,4.1,62,8,54,12,3.4,14,1,13,7,2.8,4129,45,16757163,16757163,,13000000.0,R,92.0,Miramax,Original Screenplay,Drama,Dramatization,,5.6,15023.0
2194,The Untouchables,94226,1987,untouchables,7.2,42,34,8,80,7.9,7,6,1,85,3.8,40677,87,76270454,76270454,,25000000.0,,,Paramount Pictures,Based on TV,Action,Dramatization,Brian De Palma,8.0,86097.0
2195,Dirty Work,120654,1998,1083480-dirty_work,3.9,30,5,25,16,3.5,7,0,7,0,3.1,3838,66,10020081,10020081,,13000000.0,PG-13,,MGM,Original Screenplay,Comedy,Contemporary Fiction,,4.8,207.0
2196,Knock Off,120724,1998,knock_off,2.9,38,3,35,7,3.6,9,2,7,22,2.6,1992,32,10319915,10319915,,35000000.0,R,,Sony Pictures,Original Screenplay,Action,Contemporary Fiction,,4.1,5852.0
2226,The Ring,298130,2002,ring,6.6,169,120,49,71,6.3,32,18,14,56,3,146246,50,129094024,249094024,,48000000.0,PG-13,115.0,Dreamworks SKG,Remake,Horror,Contemporary Fiction,Gore Verbinski,5.5,589.0
2231,Rounders,128442,1998,1083659-rounders,6.2,76,49,27,64,5,19,8,11,42,3.7,21780,86,22921898,22921898,,12000000.0,R,120.0,Miramax,Original Screenplay,Drama,Contemporary Fiction,John Dahl,7.3,45439.0
2235,One Man's Hero,120775,1999,one_mans_hero,4.8,8,3,5,37,0,1,0,1,0,3.1,305,48,229311,229311,,18000000.0,,,MGM,,,,,5.7,627.0
2236,Simon Birch,124879,1998,simon_birch,5.8,32,14,18,43,5.4,6,2,4,33,3.4,8747,76,18253415,18253415,,20000000.0,PG,110.0,Walt Disney Pictures,Based on Book/Short Story,Drama,Contemporary Fiction,Mark Steven Johnson,6.7,11371.0
2237,Without Limits,119934,1998,without_limits,6.5,37,29,8,78,6.8,15,13,2,86,4,1947,88,780326,780326,,25000000.0,PG-13,,Warner Bros.,Based on Real Life Events,Drama,Dramatization,,6.9,3369.0
2252,Heroes,813715,2006,heroes-and-villians,0,0,0,0,0,0,0,0,0,0,0,0,0,655538,655538,,400000.0,R,,Eros Entertainment,Original Screenplay,Adventure,Contemporary Fiction,,6.1,505.0
2264,We're No Angels,98625,1989,1023286-were_no_angels,5.1,18,9,9,50,0,1,1,0,100,2.9,2176,43,10555348,10555348,,20000000.0,,,Paramount Pictures,Based on Play,Comedy,Contemporary Fiction,Neil Jordan,5.6,7839.0
